Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,139,16,T:System.Windows.Application,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      if (token.IsCancellationRequested) return;                      Source = thumb;                      Info   = thumb is not null                          ? $""{thumb.PixelWidth}\u00d7{thumb.PixelHeight} px embedded thumbnail""                          : ""No embedded thumbnail"";                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,139,16,P:System.Windows.Application.Current,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      if (token.IsCancellationRequested) return;                      Source = thumb;                      Info   = thumb is not null                          ? $""{thumb.PixelWidth}\u00d7{thumb.PixelHeight} px embedded thumbnail""                          : ""No embedded thumbnail"";                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,139,16,T:System.Windows.Threading.Dispatcher,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      if (token.IsCancellationRequested) return;                      Source = thumb;                      Info   = thumb is not null                          ? $""{thumb.PixelWidth}\u00d7{thumb.PixelHeight} px embedded thumbnail""                          : ""No embedded thumbnail"";                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,139,16,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      if (token.IsCancellationRequested) return;                      Source = thumb;                      Info   = thumb is not null                          ? $""{thumb.PixelWidth}\u00d7{thumb.PixelHeight} px embedded thumbnail""                          : ""No embedded thumbnail"";                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,139,16,M:System.Windows.Threading.Dispatcher.Invoke(System.Action),,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      if (token.IsCancellationRequested) return;                      Source = thumb;                      Info   = thumb is not null                          ? $""{thumb.PixelWidth}\u00d7{thumb.PixelHeight} px embedded thumbnail""                          : ""No embedded thumbnail"";                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,108,24,P:System.Windows.Media.Imaging.BitmapSource.PixelHeight,,,,,"CacheInfo   = $""{frame.PixelWidth}\u00d7{frame.PixelHeight} px Thumbs.db thumbnail{dateHint}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,108,24,P:System.Windows.Media.Imaging.BitmapSource.PixelWidth,,,,,"CacheInfo   = $""{frame.PixelWidth}\u00d7{frame.PixelHeight} px Thumbs.db thumbnail{dateHint}"";"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,107,24,T:System.Windows.Media.Imaging.BitmapSource,,,,,CacheSource = frame;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,104,20,T:System.Windows.Application,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                      {                          if (token.IsCancellationRequested) return;                          CacheSource = frame;                          CacheInfo   = $""{frame.PixelWidth}\u00d7{frame.PixelHeight} px Thumbs.db thumbnail{dateHint}"";                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,104,20,T:System.Windows.Application,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                      {                          if (token.IsCancellationRequested) return;                          CacheSource = frame;                          CacheInfo   = $""{frame.PixelWidth}\u00d7{frame.PixelHeight} px Thumbs.db thumbnail{dateHint}"";                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,104,20,P:System.Windows.Application.Current,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                      {                          if (token.IsCancellationRequested) return;                          CacheSource = frame;                          CacheInfo   = $""{frame.PixelWidth}\u00d7{frame.PixelHeight} px Thumbs.db thumbnail{dateHint}"";                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,104,20,T:System.Windows.Threading.Dispatcher,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                      {                          if (token.IsCancellationRequested) return;                          CacheSource = frame;                          CacheInfo   = $""{frame.PixelWidth}\u00d7{frame.PixelHeight} px Thumbs.db thumbnail{dateHint}"";                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,104,20,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                      {                          if (token.IsCancellationRequested) return;                          CacheSource = frame;                          CacheInfo   = $""{frame.PixelWidth}\u00d7{frame.PixelHeight} px Thumbs.db thumbnail{dateHint}"";                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,104,20,M:System.Windows.Threading.Dispatcher.Invoke(System.Action),,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                      {                          if (token.IsCancellationRequested) return;                          CacheSource = frame;                          CacheInfo   = $""{frame.PixelWidth}\u00d7{frame.PixelHeight} px Thumbs.db thumbnail{dateHint}"";                      });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,96,20,M:System.Windows.Freezable.Freeze,,,,,frame.Freeze();
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,95,20,P:System.Windows.Media.Imaging.BitmapDecoder.Frames,,,,,var frame = dec.Frames[0];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,95,20,T:System.Windows.Media.Imaging.BitmapFrame,,,,,var frame = dec.Frames[0];
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,93,20,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,"var dec   = BitmapDecoder.Create(ms,                          BitmapCreateOptions.IgnoreColorProfile, BitmapCacheOption.OnLoad);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,93,20,T:System.Windows.Media.Imaging.BitmapCacheOption,,,,,"var dec   = BitmapDecoder.Create(ms,                          BitmapCreateOptions.IgnoreColorProfile, BitmapCacheOption.OnLoad);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,93,20,F:System.Windows.Media.Imaging.BitmapCacheOption.OnLoad,,,,,"var dec   = BitmapDecoder.Create(ms,                          BitmapCreateOptions.IgnoreColorProfile, BitmapCacheOption.OnLoad);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,93,20,T:System.Windows.Media.Imaging.BitmapCreateOptions,,,,,"var dec   = BitmapDecoder.Create(ms,                          BitmapCreateOptions.IgnoreColorProfile, BitmapCacheOption.OnLoad);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,93,20,T:System.Windows.Media.Imaging.BitmapCreateOptions,,,,,"var dec   = BitmapDecoder.Create(ms,                          BitmapCreateOptions.IgnoreColorProfile, BitmapCacheOption.OnLoad);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,93,20,F:System.Windows.Media.Imaging.BitmapCreateOptions.IgnoreColorProfile,,,,,"var dec   = BitmapDecoder.Create(ms,                          BitmapCreateOptions.IgnoreColorProfile, BitmapCacheOption.OnLoad);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,93,20,T:System.Windows.Media.Imaging.BitmapDecoder,,,,,"var dec   = BitmapDecoder.Create(ms,                          BitmapCreateOptions.IgnoreColorProfile, BitmapCacheOption.OnLoad);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,93,20,T:System.Windows.Media.Imaging.BitmapDecoder,,,,,"var dec   = BitmapDecoder.Create(ms,                          BitmapCreateOptions.IgnoreColorProfile, BitmapCacheOption.OnLoad);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,93,20,"M:System.Windows.Media.Imaging.BitmapDecoder.Create(System.IO.Stream,System.Windows.Media.Imaging.BitmapCreateOptions,System.Windows.Media.Imaging.BitmapCacheOption)",,,,,"var dec   = BitmapDecoder.Create(ms,                          BitmapCreateOptions.IgnoreColorProfile, BitmapCacheOption.OnLoad);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,68,8,T:System.Windows.Media.Imaging.BitmapSource,,,,,CacheSource = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,66,8,T:System.Windows.Media.Imaging.BitmapSource,,,,,Source      = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,47,37,T:System.Windows.Media.Imaging.BitmapSource,,,,,_cacheSource
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,44,8,T:System.Windows.Media.Imaging.BitmapSource,,,,,private set { _cacheSource = value; OnPropertyChanged(); OnPropertyChanged(nameof(HasCacheThumbnail)); }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,44,22,T:System.Windows.Media.Imaging.BitmapSource,,,,,_cacheSource = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,43,8,T:System.Windows.Media.Imaging.BitmapSource,,,,,get => _cacheSource;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,43,15,T:System.Windows.Media.Imaging.BitmapSource,,,,,_cacheSource
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,41,4,T:System.Windows.Media.Imaging.BitmapSource,,,,,public BitmapSource? CacheSource
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,31,32,T:System.Windows.Media.Imaging.BitmapSource,,,,,_source
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,28,8,T:System.Windows.Media.Imaging.BitmapSource,,,,,private set { _source = value; OnPropertyChanged(); OnPropertyChanged(nameof(HasThumbnail)); }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,28,22,T:System.Windows.Media.Imaging.BitmapSource,,,,,_source = value;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,27,8,T:System.Windows.Media.Imaging.BitmapSource,,,,,get => _source;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,27,15,T:System.Windows.Media.Imaging.BitmapSource,,,,,_source
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,25,4,T:System.Windows.Media.Imaging.BitmapSource,,,,,public BitmapSource? Source
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,16,26,T:System.Windows.Media.Imaging.BitmapSource,,,,,_cacheSource
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ThumbnailViewModel.cs,14,26,T:System.Windows.Media.Imaging.BitmapSource,,,,,_source
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,85,16,T:System.Windows.Application,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => IsLoading = false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,85,16,T:System.Windows.Application,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => IsLoading = false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,85,16,P:System.Windows.Application.Current,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => IsLoading = false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,85,16,T:System.Windows.Threading.Dispatcher,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => IsLoading = false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,85,16,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() => IsLoading = false);
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,62,16,T:System.Windows.Application,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      foreach (var entry in entries)                          Entries.Add(entry);                      OnPropertyChanged(nameof(HasEntries));                        // Enrich the still-selected row with the extracted key fields.                      if (summary.Width.HasValue && summary.Height.HasValue)                          row.ResolutionText = $""{summary.Width}\u00d7{summary.Height}"";                      if (summary.CaptureDate.HasValue)                          row.PreferredDateText = summary.CaptureDate.Value.ToLocalTime().ToString(""yyyy-MM-dd HH:mm:ss"");                      if (summary.CameraModel is not null)                          row.CameraModel = summary.CameraModel;                      if (summary.GpsText is not null)                          row.GpsText = summary.GpsText;                        IsLoading = false;                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,62,16,T:System.Windows.Application,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      foreach (var entry in entries)                          Entries.Add(entry);                      OnPropertyChanged(nameof(HasEntries));                        // Enrich the still-selected row with the extracted key fields.                      if (summary.Width.HasValue && summary.Height.HasValue)                          row.ResolutionText = $""{summary.Width}\u00d7{summary.Height}"";                      if (summary.CaptureDate.HasValue)                          row.PreferredDateText = summary.CaptureDate.Value.ToLocalTime().ToString(""yyyy-MM-dd HH:mm:ss"");                      if (summary.CameraModel is not null)                          row.CameraModel = summary.CameraModel;                      if (summary.GpsText is not null)                          row.GpsText = summary.GpsText;                        IsLoading = false;                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,62,16,P:System.Windows.Application.Current,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      foreach (var entry in entries)                          Entries.Add(entry);                      OnPropertyChanged(nameof(HasEntries));                        // Enrich the still-selected row with the extracted key fields.                      if (summary.Width.HasValue && summary.Height.HasValue)                          row.ResolutionText = $""{summary.Width}\u00d7{summary.Height}"";                      if (summary.CaptureDate.HasValue)                          row.PreferredDateText = summary.CaptureDate.Value.ToLocalTime().ToString(""yyyy-MM-dd HH:mm:ss"");                      if (summary.CameraModel is not null)                          row.CameraModel = summary.CameraModel;                      if (summary.GpsText is not null)                          row.GpsText = summary.GpsText;                        IsLoading = false;                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,62,16,T:System.Windows.Threading.Dispatcher,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      foreach (var entry in entries)                          Entries.Add(entry);                      OnPropertyChanged(nameof(HasEntries));                        // Enrich the still-selected row with the extracted key fields.                      if (summary.Width.HasValue && summary.Height.HasValue)                          row.ResolutionText = $""{summary.Width}\u00d7{summary.Height}"";                      if (summary.CaptureDate.HasValue)                          row.PreferredDateText = summary.CaptureDate.Value.ToLocalTime().ToString(""yyyy-MM-dd HH:mm:ss"");                      if (summary.CameraModel is not null)                          row.CameraModel = summary.CameraModel;                      if (summary.GpsText is not null)                          row.GpsText = summary.GpsText;                        IsLoading = false;                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,62,16,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      foreach (var entry in entries)                          Entries.Add(entry);                      OnPropertyChanged(nameof(HasEntries));                        // Enrich the still-selected row with the extracted key fields.                      if (summary.Width.HasValue && summary.Height.HasValue)                          row.ResolutionText = $""{summary.Width}\u00d7{summary.Height}"";                      if (summary.CaptureDate.HasValue)                          row.PreferredDateText = summary.CaptureDate.Value.ToLocalTime().ToString(""yyyy-MM-dd HH:mm:ss"");                      if (summary.CameraModel is not null)                          row.CameraModel = summary.CameraModel;                      if (summary.GpsText is not null)                          row.GpsText = summary.GpsText;                        IsLoading = false;                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\MetadataViewModel.cs,62,16,M:System.Windows.Threading.Dispatcher.Invoke(System.Action),,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>                  {                      foreach (var entry in entries)                          Entries.Add(entry);                      OnPropertyChanged(nameof(HasEntries));                        // Enrich the still-selected row with the extracted key fields.                      if (summary.Width.HasValue && summary.Height.HasValue)                          row.ResolutionText = $""{summary.Width}\u00d7{summary.Height}"";                      if (summary.CaptureDate.HasValue)                          row.PreferredDateText = summary.CaptureDate.Value.ToLocalTime().ToString(""yyyy-MM-dd HH:mm:ss"");                      if (summary.CameraModel is not null)                          row.CameraModel = summary.CameraModel;                      if (summary.GpsText is not null)                          row.GpsText = summary.GpsText;                        IsLoading = false;                  });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,242,8,T:System.Windows.Media.BitmapScalingMode,,,,,ScalingMode = BitmapScalingMode.NearestNeighbor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,242,8,T:System.Windows.Media.BitmapScalingMode,,,,,ScalingMode = BitmapScalingMode.NearestNeighbor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,242,8,F:System.Windows.Media.BitmapScalingMode.NearestNeighbor,,,,,ScalingMode = BitmapScalingMode.NearestNeighbor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,242,8,T:System.Windows.Media.BitmapScalingMode,,,,,ScalingMode = BitmapScalingMode.NearestNeighbor;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,235,8,T:System.Windows.Media.BitmapScalingMode,,,,,ScalingMode = BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,235,8,T:System.Windows.Media.BitmapScalingMode,,,,,ScalingMode = BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,235,8,F:System.Windows.Media.BitmapScalingMode.HighQuality,,,,,ScalingMode = BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,235,8,T:System.Windows.Media.BitmapScalingMode,,,,,ScalingMode = BitmapScalingMode.HighQuality;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,225,16,T:System.Windows.Media.Imaging.BitmapSource,,,,,Source         = null;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,223,12,T:System.Windows.Application,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>              {                  Source         = null;                  IsGhostPreview = false;                  LoadError      = ""Ghost file — thumbnail could not be decoded."";              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,223,12,T:System.Windows.Application,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>              {                  Source         = null;                  IsGhostPreview = false;                  LoadError      = ""Ghost file — thumbnail could not be decoded."";              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,223,12,P:System.Windows.Application.Current,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>              {                  Source         = null;                  IsGhostPreview = false;                  LoadError      = ""Ghost file — thumbnail could not be decoded."";              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,223,12,T:System.Windows.Threading.Dispatcher,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>              {                  Source         = null;                  IsGhostPreview = false;                  LoadError      = ""Ghost file — thumbnail could not be decoded."";              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,223,12,P:System.Windows.Threading.DispatcherObject.Dispatcher,,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>              {                  Source         = null;                  IsGhostPreview = false;                  LoadError      = ""Ghost file — thumbnail could not be decoded."";              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,223,12,M:System.Windows.Threading.Dispatcher.Invoke(System.Action),,,,,"System.Windows.Application.Current.Dispatcher.Invoke(() =>              {                  Source         = null;                  IsGhostPreview = false;                  LoadError      = ""Ghost file — thumbnail could not be decoded."";              });"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,214,16,T:System.Windows.Media.Imaging.BitmapSource,,,,,Source         = frame;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,211,12,T:System.Windows.Application,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() =>              {                  if (token.IsCancellationRequested) return;                  Source         = frame;                  IsGhostPreview = true;                  LoadError      = null;              });
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,src\ArtifactView.App\ArtifactView.App.csproj,File,src\ArtifactView.App\ViewModels\ViewerViewModel.cs,211,12,T:System.Windows.Application,,,,,System.Windows.Application.Current.Dispatcher.Invoke(() =>              {                  if (token.IsCancellationRequested) return;                  Source         = frame;                  IsGhostPreview = true;                  LoadError      = null;              });
